
lookback_quarters,threshold,exit_method,exit_param,statistic,na_allowed_pct,initial_capital,max_positions,position_size_pct,initial_value,final_value,CAGR,max_drawdown,Sharpe,win_ratio,Calmar,num_trades,start_date,end_date
2,0.8,4Q,0.11295310404564263,1.7849457229993486,-0.4072560570059782,0.2773515632303648,0.5059288537549407,10000000.0,44718295.440354295,253,2011-01-03,2025-01-01
2,0.7,3Y,0.2143242353971826,2.1316046485590094,-0.21729651154968077,0.9863215652598334,0.541033434650456,10000000.0,151474293.1396231,329,2011-01-03,2025-01-01
2,0.8,2Y,0.13913508083569748,2.5566608716120895,-0.39772940623805497,0.3498234695586483,0.5251141552511416,10000000.0,61918557.58573746,219,2011-01-03,2025-01-01
2,0.7,5Y,0.20674460370629544,1.5098194611462346,-0.3021745984343366,0.6841892229773961,0.58,10000000.0,138764999.9752943,200,2011-01-03,2025-01-01
2,0.8,3Y,0.18377385114682276,2.0029796341996837,-0.29017618552617486,0.6333181712123849,0.53125,10000000.0,106037992.17728123,192,2011-01-03,2025-01-01
2,0.7,7Y,0.2386285734155269,1.3997043355130956,-0.4929094040374008,0.48412258208289394,0.5,10000000.0,199891180.4188775,100,2011-01-03,2025-01-01
2,0.8,5Y,0.2251703891193093,1.4663167859366335,-0.24034818808848113,0.936850786811073,0.6107784431137725,10000000.0,171549194.5127412,167,2011-01-03,2025-01-01
2,0.8,7Y,0.21237769938039408,1.264163158512754,-0.2831744728875524,0.7499888574515986,0.54,10000000.0,148111120.65824258,100,2011-01-03,2025-01-01
3,0.1,3Y,0.22421298884277752,1.362450353567134,-0.29605450438589065,0.7573368603455812,0.5709876543209876,10000000.0,169682460.65209487,972,2011-01-03,2025-01-01
3,0.1,5Y,0.2677275941548316,1.5328916775348627,-0.4222895559751264,0.6339905649255536,0.6971046770601337,10000000.0,276656007.5584508,449,2011-01-03,2025-01-01
3,0.1,4Q,0.2190826028792452,1.2451814790653621,-0.5155037510438514,0.4249874078231662,0.5518394648829431,10000000.0,159996525.70954427,3887,2011-01-03,2025-01-01
3,0.1,7Y,0.28674074490365475,1.3643157547601037,-0.5945848434875943,0.4822537070096665,0.83,10000000.0,340741545.99256635,100,2011-01-03,2025-01-01
3,0.1,3Q,0.23775230361808442,1.3283842496791118,-0.5417914536267843,0.4388262347561157,0.5864897887938558,10000000.0,197921047.09348127,5729,2011-01-03,2025-01-01
3,0.1,2Y,0.256600737571802,1.3762134474136491,-0.5018281275578957,0.51133191521274,0.6214477211796247,10000000.0,244542846.39860025,1865,2011-01-03,2025-01-01
3,0.1,1Q,0.2352522139259441,1.623892492791885,-0.5409742507326887,0.4348676736597379,0.5336806651931376,10000000.0,192398708.87891695,19002,2011-01-03,2025-01-01
3,0.1,2Q,0.23818157992760636,1.3823787761917032,-0.5095619530074875,0.4674241836970636,0.5391690781314593,10000000.0,198883932.85540724,9676,2011-01-03,2025-01-01
3,0.2,1Q,0.2142066982613675,1.8024462758721254,-0.5052640820456344,0.42394998155048114,0.509687946155415,10000000.0,151269220.90406165,14709,2011-01-03,2025-01-01
3,0.2,2Q,0.21865131405659644,1.466586590729474,-0.4837928877491282,0.45195231181236073,0.5200053705692803,10000000.0,159206123.5324536,7448,2011-01-03,2025-01-01
3,0.2,3Y,0.20212154415029615,1.5537763396145552,-0.30602543180031216,0.66047302984343,0.6204013377926422,10000000.0,131507038.4687046,598,2011-01-03,2025-01-01
3,0.2,3Q,0.19749443446265214,1.266495314141681,-0.5118791363679682,0.38582239523175593,0.5495002379819134,10000000.0,124597003.88874124,4202,2011-01-03,2025-01-01
3,0.2,4Q,0.1891070973475808,1.1677033774731316,-0.4796039395528059,0.39429846536270896,0.5252873563218391,10000000.0,112923591.42730227,2610,2011-01-03,2025-01-01
3,0.2,5Y,0.19661018937956287,1.3509883354268506,-0.4226003615968913,0.4652390467358492,0.6524216524216524,10000000.0,123315485.89896,351,2011-01-03,2025-01-01
3,0.3,1Q,0.17351252075797308,1.728092680637844,-0.4402092103048274,0.39415922406035653,0.48679198918786093,10000000.0,93873458.0843765,8139,2011-01-03,2025-01-01
3,0.3,4Q,0.17485731042940622,1.3404346504920381,-0.44078245705915964,0.3966975264760542,0.507799892415277,10000000.0,95390322.46182686,1859,2011-01-03,2025-01-01
3,0.3,2Q,0.178804555933195,1.3908831385931133,-0.45827029682616927,0.3901726932151987,0.49151066608619937,10000000.0,99975108.45777348,4594,2011-01-03,2025-01-01
3,0.2,2Y,0.23232069827512825,1.310855178860051,-0.48122747071054317,0.4827669084063333,0.6374829001367989,10000000.0,186105762.34895372,1462,2011-01-03,2025-01-01
3,0.3,3Q,0.16512298645517776,1.1870454831193735,-0.5135034047651039,0.3215616195002861,0.497364953886693,10000000.0,84904793.9198092,3036,2011-01-03,2025-01-01
3,0.2,7Y,0.28765511298694024,1.4288760009498445,-0.5905944947662065,0.4870602681469487,0.75,10000000.0,344146114.9404592,100,2011-01-03,2025-01-01
3,0.3,5Y,0.17988346352323825,1.5778493187946991,-0.2745682666718571,0.6551502316843525,0.65,10000000.0,101263416.1189167,220,2011-01-03,2025-01-01
3,0.3,3Y,0.20291067132978458,1.8673579930980204,-0.2745682666718571,0.7390171988530919,0.6375266524520256,10000000.0,132720431.94018732,469,2011-01-03,2025-01-01
3,0.4,1Q,0.1552843484975317,1.7542101177931355,-0.33060329514056774,0.4696999418336319,0.4994671403197158,10000000.0,75402718.90469605,5630,2011-01-03,2025-01-01
3,0.3,2Y,0.2102283138408252,1.3959630539714534,-0.39028319706545,0.5386558156270564,0.6631779257849667,10000000.0,144478096.6929031,1051,2011-01-03,2025-01-01
3,0.4,2Q,0.16475494249344136,2.172742167447478,-0.3331156683750378,0.49458779077288023,0.4820359281437126,10000000.0,84530192.39736472,3006,2011-01-03,2025-01-01
3,0.4,4Q,0.17709623437818323,2.0809943839820613,-0.25044873741273954,0.7071157004330536,0.5228245363766049,10000000.0,97966315.8552029,1402,2011-01-03,2025-01-01
3,0.4,3Q,0.15797212339282063,1.39696896865842,-0.38482099846986906,0.4105080648430094,0.49608610567514677,10000000.0,77895410.20247974,2044,2011-01-03,2025-01-01
3,0.4,2Y,0.21102333909896465,1.6767508420146915,-0.4495028852394518,0.4694593650640346,0.6748826291079812,10000000.0,145812143.32130197,852,2011-01-03,2025-01-01
3,0.4,3Y,0.1830771896597463,1.8172942755483754,-0.47418801273613664,0.3860856553571719,0.6140776699029126,10000000.0,105167920.31450467,412,2011-01-03,2025-01-01
3,0.4,5Y,0.1525737651105621,1.3989806584669306,-0.47418801273613664,0.3217579546774883,0.61,10000000.0,72964054.58241199,200,2011-01-03,2025-01-01
3,0.5,1Q,0.12991790074818943,1.7844349422585233,-0.20945218956921008,0.6202747319824994,0.48394928513622876,10000000.0,55263526.45959699,3707,2011-01-03,2025-01-01
3,0.3,7Y,0.29189467282264214,1.6889765990696197,-0.3417245292606843,0.8541812127275491,0.73,10000000.0,360348500.2370091,100,2011-01-03,2025-01-01
3,0.5,2Q,0.15435983388539043,2.0336775904515787,-0.17859740450686912,0.8642893457024092,0.5040071237756011,10000000.0,74562571.3773987,2246,2011-01-03,2025-01-01
3,0.5,3Q,0.15788877760944353,2.157749026167598,-0.2028866884971674,0.7782116154537556,0.4877126654064272,10000000.0,77816977.9095134,1587,2011-01-03,2025-01-01
3,0.5,4Q,0.18207408522064772,2.392617757585474,-0.1604556377159292,1.1347316168659143,0.5267785771382894,10000000.0,103926766.02914906,1251,2011-01-03,2025-01-01
3,0.4,7Y,0.2255636858246346,1.6126212131885918,-0.47418801273613664,0.47568407417787295,0.65,10000000.0,172321553.5747849,100,2011-01-03,2025-01-01
3,0.5,2Y,0.1898213329735321,2.016666514618761,-0.32691816127574136,0.5806386902238386,0.6077844311377245,10000000.0,113876610.620102,668,2011-01-03,2025-01-01
3,0.5,3Y,0.19817709529106597,1.8579882307529787,-0.32691816127574136,0.6061978769173125,0.5856777493606138,10000000.0,125594816.86860263,391,2011-01-03,2025-01-01
3,0.6,1Q,0.11050419019845359,1.4441153672013685,-0.16420832752257786,0.6729511947757936,0.46859238881247134,10000000.0,43360659.68608323,2181,2011-01-03,2025-01-01
3,0.5,5Y,0.15719085469041816,1.3736530220787688,-0.32691816127574136,0.4808263146868566,0.5920398009950248,10000000.0,77163071.82471812,201,2011-01-03,2025-01-01
3,0.6,2Q,0.14059494089566882,1.7896932148389793,-0.17818201377471365,0.7890523735657828,0.4936454849498328,10000000.0,63038453.05381198,1495,2011-01-03,2025-01-01
3,0.5,7Y,0.16392100160640388,1.226958471004721,-0.32691816127574136,0.5014129559726221,0.61,10000000.0,83687063.92040779,100,2011-01-03,2025-01-01
3,0.6,3Q,0.1563457480301671,1.7305223151545879,-0.16781470686242883,0.9316570100041127,0.4762316335350043,10000000.0,76378094.98717336,1157,2011-01-03,2025-01-01
3,0.7,1Q,0.07519790615658595,1.6401964195189385,-0.11199387467653288,0.6714465980731253,0.45187165775401067,10000000.0,27587250.832476992,1122,2011-01-03,2025-01-01
3,0.6,4Q,0.17458223356196734,2.720749566826158,-0.13221900141112775,1.3204019974338896,0.48628192999053926,10000000.0,95078208.45311922,1057,2011-01-03,2025-01-01
3,0.7,2Q,0.11361624636896783,2.2193216712539408,-0.14518454103998735,0.7825643526170956,0.47361809045226133,10000000.0,45092662.792784974,796,2011-01-03,2025-01-01
3,0.6,3Y,0.1950396503048326,1.8200289911211527,-0.2690301763134231,0.7249731349007084,0.5361111111111111,10000000.0,121069463.60834493,360,2011-01-03,2025-01-01
3,0.6,2Y,0.19823238310311964,2.217427028706177,-0.2690301763134231,0.7368406987630144,0.5256410256410257,10000000.0,125675952.37475523,624,2011-01-03,2025-01-01
3,0.6,5Y,0.18731047232832854,1.3867323167544716,-0.3187125171436753,0.5877098082215866,0.6,10000000.0,110558963.51397194,200,2011-01-03,2025-01-01
3,0.6,7Y,0.17147557059113394,1.2588201062758528,-0.3187125171436753,0.5380258426242887,0.62,10000000.0,91618470.71403117,100,2011-01-03,2025-01-01
3,0.7,3Q,0.12312750456131227,2.196839352318126,-0.15870558297032877,0.7758233973680176,0.4568835098335855,10000000.0,50792522.316719644,661,2011-01-03,2025-01-01
3,0.7,4Q,0.13447570628845096,2.523475575672645,-0.16561265945317105,0.8119892931643644,0.4798136645962733,10000000.0,58466591.08094939,644,2011-01-03,2025-01-01
3,0.7,2Y,0.1838673965472548,2.2573073451889485,-0.24102716132809654,0.7628492802807673,0.48,10000000.0,106155330.2174757,475,2011-01-03,2025-01-01
3,0.8,1Q,0.05572282477577928,1.4998532726225542,-0.09520073756266867,0.5853192548965085,0.44083969465648853,10000000.0,21360039.009724483,524,2011-01-03,2025-01-01
3,0.8,2Q,0.0958555833905681,1.9513453999776058,-0.10647403729982552,0.9002718955856216,0.4594594594594595,10000000.0,36006697.313593596,370,2011-01-03,2025-01-01
3,0.8,3Q,0.09895135257087895,2.029698371087719,-0.1195392241971509,0.8277730864948791,0.4527687296416938,10000000.0,37456764.5335707,307,2011-01-03,2025-01-01
3,0.7,3Y,0.2033938251329661,1.920948855368787,-0.2560383096791724,0.7943882514606029,0.5075075075075075,10000000.0,133468470.95456225,333,2011-01-03,2025-01-01
3,0.8,4Q,0.1020939172853712,2.1273934482901513,-0.14682567068513952,0.6953410586102932,0.45874587458745875,10000000.0,38984062.40388889,303,2011-01-03,2025-01-01
3,0.7,5Y,0.1977111769830744,1.4500947515767535,-0.3315922179350944,0.5962479403596083,0.5735294117647058,10000000.0,124913005.77967833,204,2011-01-03,2025-01-01
3,0.8,2Y,0.1569203684997138,1.9658670164058984,-0.38016555545716857,0.41276850637088625,0.4849624060150376,10000000.0,76911019.49309543,266,2011-01-03,2025-01-01
3,0.7,7Y,0.2238262792837924,1.3910264710816929,-0.3581962372797153,0.6248705485675065,0.43,10000000.0,168933818.4983045,100,2011-01-03,2025-01-01
3,0.8,3Y,0.1882535758538757,1.7572808134744429,-0.39390629761699747,0.4779146131776705,0.4915254237288136,10000000.0,111794434.55212802,236,2011-01-03,2025-01-01
3,0.8,5Y,0.22012463923622816,1.6132372302910105,-0.3785860892288334,0.581438794237301,0.574585635359116,10000000.0,161921277.08064073,181,2011-01-03,2025-01-01
3,0.8,7Y,0.21593025186817427,1.5790570865846756,-0.38156033663514743,0.565913778597615,0.46,10000000.0,154302367.8307563,100,2011-01-03,2025-01-01
4,0.1,3Y,0.23257325801247508,1.4955837229961948,-0.3195833834517602,0.7277388939953477,0.5668549905838042,10000000.0,186640301.18951073,1062,2011-01-03,2025-01-01
4,0.1,5Y,0.3032993456659885,1.6826240462339297,-0.5341153812629835,0.5678536067409231,0.708502024291498,10000000.0,407517271.97196996,494,2011-01-03,2025-01-01
4,0.1,7Y,0.26766123425484434,1.2988562810115207,-0.6085655937432428,0.4398231464392844,0.8,10000000.0,276453392.00015205,100,2011-01-03,2025-01-01
4,0.1,2Y,0.262278918043203,1.4943842286133453,-0.4198902864515748,0.6246367837171942,0.6420369445831253,10000000.0,260470883.0368383,2003,2011-01-03,2025-01-01
4,0.1,2Q,0.23775873394328872,1.6351918728807715,-0.5031821679366018,0.472510253927053,0.546131568059578,10000000.0,197935438.6065164,9668,2011-01-03,2025-01-01
4,0.1,4Q,0.2351658668645069,1.48022668931869,-0.4983347785758381,0.47190338096926276,0.5699293210537588,10000000.0,192210561.81759697,4669,2011-01-03,2025-01-01
4,0.1,1Q,0.23724997143822013,1.6073165936426346,-0.5299553403483354,0.44767917855545647,0.5275368066227135,10000000.0,196799790.75729325,20173,2011-01-03,2025-01-01
4,0.1,3Q,0.24648608488794488,1.3940430497169825,-0.5420984744100138,0.4546887632476829,0.5823800326845937,10000000.0,218389180.1771945,6731,2011-01-03,2025-01-01
4,0.2,1Q,0.21592003112933433,1.7829182993067219,-0.5259243258956001,0.4105534208968993,0.5095651104139756,10000000.0,154284215.8878097,16257,2011-01-03,2025-01-01
4,0.2,2Q,0.22366815938216944,1.651964674082841,-0.494543361986034,0.4522720889103469,0.5248945147679325,10000000.0,168628593.98729113,8295,2011-01-03,2025-01-01
4,0.2,4Q,0.20517075786723393,1.3815446064265793,-0.47038387772610035,0.43617727473793805,0.5435045317220544,10000000.0,136253399.91037685,3310,2011-01-03,2025-01-01
4,0.2,5Y,0.2856566122088422,0.9077532428454638,-0.3628499563490405,0.7872582239862728,0.6814621409921671,10000000.0,336745403.8224245,383,2011-01-03,2025-01-01
4,0.2,3Y,0.22559395623019918,0.7926530403394509,-0.2988833465244103,0.754789314471807,0.614765100671141,10000000.0,172381132.4473246,745,2011-01-03,2025-01-01
4,0.3,1Q,0.16714252968552779,1.6448993443065507,-0.48902913606458365,0.34178439965886637,0.4740488116806991,10000000.0,86987903.21314034,9383,2011-01-03,2025-01-01
4,0.2,3Q,0.22445447267114038,1.4524845130688768,-0.5268478570475565,0.4260328094129075,0.5484674329501916,10000000.0,170151517.39933485,5220,2011-01-03,2025-01-01
4,0.2,2Y,0.2704947274505687,1.6230740073426053,-0.34738806036728453,0.7786529196328207,0.7290359383913292,10000000.0,285228649.5264423,1753,2011-01-03,2025-01-01
4,0.3,4Q,0.18670316818069588,1.4762803201963608,-0.46860189870566193,0.3984259745775546,0.5257369115706115,10000000.0,109770114.96766289,2273,2011-01-03,2025-01-01
4,0.3,2Q,0.19261766082154907,1.7509461727773226,-0.48190857735671544,0.3996975149893852,0.4993387492915171,10000000.0,117680128.66525827,5293,2011-01-03,2025-01-01
4,0.3,3Q,0.17674729845500115,1.2067273205453706,-0.5284726396751238,0.33444928873452323,0.5214705882352941,10000000.0,97560644.12847382,3400,2011-01-03,2025-01-01
4,0.2,7Y,0.3171987974491226,0.9283502042398096,-0.6506625310681482,0.48750125034616487,0.77,10000000.0,472745252.7786194,100,2011-01-03,2025-01-01
4,0.3,5Y,0.18849294334115063,0.7317257562203239,-0.3768499157709966,0.5001804045929352,0.7248908296943232,10000000.0,112110040.66235806,229,2011-01-03,2025-01-01
4,0.3,3Y,0.20720243884545186,0.8496577969417134,-0.3396169675479158,0.6101062627744538,0.639511201629328,10000000.0,139503661.17646632,491,2011-01-03,2025-01-01
4,0.4,1Q,0.15336761964712586,1.691203447673587,-0.4034816553232674,0.3801105146261198,0.4737325777301271,10000000.0,73670577.8993485,6529,2011-01-03,2025-01-01
4,0.3,2Y,0.24283642812952566,1.6179764610074148,-0.34171511380035513,0.7106399990004577,0.7288280581693756,10000000.0,209608022.63334575,1169,2011-01-03,2025-01-01
4,0.4,2Q,0.17004629508675162,1.9553616153348996,-0.41038713123197823,0.4143558170946401,0.4881021474172954,10000000.0,90066346.48596245,3446,2011-01-03,2025-01-01
4,0.4,3Q,0.15873168402909266,1.2572133189001748,-0.4864374979330397,0.3263146544079601,0.5088495575221239,10000000.0,78613582.78672484,2260,2011-01-03,2025-01-01
4,0.4,4Q,0.1674506347775504,1.4352963972779156,-0.4416189200164635,0.37917450359986354,0.5058892815076561,10000000.0,87309846.65000948,1698,2011-01-03,2025-01-01
4,0.4,2Y,0.20753719856958752,1.756980106364939,-0.33556811093390726,0.6184651991871289,0.6794081381011098,10000000.0,140046064.1209183,811,2011-01-03,2025-01-01
4,0.4,3Y,0.1806164853624237,1.508077586188929,-0.33556811093390726,0.5382409098998012,0.6447688564476886,10000000.0,102147482.82959586,411,2011-01-03,2025-01-01
4,0.4,5Y,0.16337468949508627,1.2177191023776726,-0.33556811093390726,0.4868599970372756,0.68,10000000.0,83138973.5605767,200,2011-01-03,2025-01-01
4,0.5,1Q,0.14836514952037616,1.8707127429937924,-0.23602690657662184,0.6285942211940659,0.48937597852829345,10000000.0,69322357.26391003,4471,2011-01-03,2025-01-01
4,0.3,7Y,0.2906202556324686,0.9402304061027796,-0.66617148678447,0.4362544200672079,0.79,10000000.0,355405096.63571113,100,2011-01-03,2025-01-01
4,0.5,2Q,0.15453095974879094,2.144511258865287,-0.26531616930242374,0.5824407918864795,0.49938999593330624,10000000.0,74717422.4915398,2459,2011-01-03,2025-01-01
4,0.5,3Q,0.17570086335125246,1.7952613653680727,-0.2389895171842733,0.7351823018068947,0.5324211778703153,10000000.0,96353396.02744678,1681,2011-01-03,2025-01-01
4,0.5,4Q,0.17712265939342275,2.2459055140057806,-0.17892814799394108,0.9899094210678385,0.5311077389984825,10000000.0,97997101.20030382,1318,2011-01-03,2025-01-01
4,0.5,2Y,0.18987046196363888,1.6594921420963311,-0.5302121116269992,0.35810283809060084,0.6123076923076923,10000000.0,113942438.18144791,650,2011-01-03,2025-01-01
4,0.5,3Y,0.19090485184167982,1.6423542029026201,-0.5302121116269992,0.36005373633558213,0.5864661654135338,10000000.0,115336639.76890941,399,2011-01-03,2025-01-01
4,0.4,7Y,0.27123851491103435,1.4697153378356558,-0.46741566456434525,0.5802940198074923,0.73,10000000.0,287574620.18700373,100,2011-01-03,2025-01-01
4,0.5,5Y,0.1660929866848504,1.2907490601620735,-0.5302121116269992,0.3132576247177389,0.6616915422885572,10000000.0,85899474.83076884,201,2011-01-03,2025-01-01
4,0.6,1Q,0.11053012841110488,1.5787086463111317,-0.17861911698849475,0.6188034644590946,0.47344968436687707,10000000.0,43374836.61826602,2693,2011-01-03,2025-01-01
4,0.6,2Q,0.14330222527256953,1.806688846779465,-0.2165027376667955,0.6618956730843567,0.4910394265232975,10000000.0,65165214.41486762,1674,2011-01-03,2025-01-01
4,0.5,7Y,0.23086346309131267,1.4232150656529512,-0.5302121116269992,0.4354171812161915,0.68,10000000.0,183049207.23766363,100,2011-01-03,2025-01-01
4,0.6,3Q,0.1841222117732777,1.6296900953314213,-0.16962986512751554,1.0854351127077053,0.5478018143754362,10000000.0,106475567.76406121,1433,2011-01-03,2025-01-01
4,0.7,1Q,0.08242975997672586,1.6254792090680341,-0.1468924902448695,0.5611570737164003,0.460857726344452,10000000.0,30300853.768959604,1469,2011-01-03,2025-01-01
4,0.6,4Q,0.1786031967362216,2.369742179040303,-0.14730073571453428,1.21250716006165,0.516042780748663,10000000.0,99736360.21526171,1122,2011-01-03,2025-01-01
4,0.6,3Y,0.1818805006747648,1.564185898665813,-0.37441682826034994,0.48577010151983496,0.5611111111111111,10000000.0,103688812.62372284,360,2011-01-03,2025-01-01
4,0.6,2Y,0.19812102850986957,1.7521154617050265,-0.37441682826034994,0.5291456301000086,0.5392,10000000.0,125512587.8890397,625,2011-01-03,2025-01-01
4,0.6,5Y,0.18692640739828636,1.2656616446802402,-0.37441682826034994,0.49924681074512894,0.63,10000000.0,110059478.68512005,200,2011-01-03,2025-01-01
4,0.7,2Q,0.11890074867467937,2.1048815842387336,-0.1655943627416009,0.7180241326222933,0.4985104270109235,10000000.0,48181634.207031295,1007,2011-01-03,2025-01-01
4,0.6,7Y,0.18900484259117678,1.2130089890017641,-0.37441682826034994,0.5047979372864958,0.6,10000000.0,112787758.45891067,100,2011-01-03,2025-01-01
4,0.7,3Q,0.1321049096565694,2.0240522022296625,-0.1965063086230977,0.6722680334398259,0.49280575539568344,10000000.0,56779574.42205498,834,2011-01-03,2025-01-01
4,0.7,4Q,0.13236320930682655,2.329520569431817,-0.18983540140584299,0.6972525057318024,0.4965229485396384,10000000.0,56961156.874394245,719,2011-01-03,2025-01-01
4,0.8,1Q,0.05290386001556269,1.358567929951909,-0.10798013890179003,0.48994065532439945,0.43862275449101795,10000000.0,20575486.10151972,668,2011-01-03,2025-01-01
4,0.8,2Q,0.09450498935114449,1.9114497846924505,-0.1518422770750414,0.6223891736320547,0.4429223744292237,10000000.0,35390555.60063278,438,2011-01-03,2025-01-01
4,0.7,2Y,0.18466823519098252,1.8866574828066434,-0.2733271224715218,0.6756308467346605,0.5148514851485149,10000000.0,107164802.36107996,505,2011-01-03,2025-01-01
4,0.8,3Q,0.1018110729884556,1.9197992966905348,-0.14712497340881892,0.6920040196408482,0.47043010752688175,10000000.0,38844267.15129757,372,2011-01-03,2025-01-01
4,0.7,3Y,0.1948996144750148,1.7232488702826847,-0.1692893823726277,1.151280793535035,0.5277777777777778,10000000.0,120871054.57783815,324,2011-01-03,2025-01-01
4,0.8,4Q,0.09891944964075239,1.668796765462977,-0.21661385607520012,0.4566626135237226,0.4441176470588235,10000000.0,37441548.513804905,340,2011-01-03,2025-01-01
4,0.7,5Y,0.18724229667330294,1.2574010174044545,-0.2431614671694331,0.7700327640433009,0.587378640776699,10000000.0,110470146.21416318,206,2011-01-03,2025-01-01
4,0.8,2Y,0.15920972469606798,1.653324529260604,-0.3760888899404221,0.4233300396650619,0.5050167224080268,10000000.0,79068722.54132369,299,2011-01-03,2025-01-01
4,0.7,7Y,0.2403484032829326,1.400588660340293,-0.4198126280436697,0.5725135149053475,0.46,10000000.0,203810954.90670645,100,2011-01-03,2025-01-01
4,0.8,3Y,0.17700923603948482,1.4124841688547305,-0.4269947769501269,0.4145466071126194,0.48046875,10000000.0,97865025.56305252,256,2011-01-03,2025-01-01
4,0.8,5Y,0.20611804752929475,1.3696069878545898,-0.38513594624987824,0.5351825752342636,0.5445026178010471,10000000.0,137760012.72071642,191,2011-01-03,2025-01-01
4,0.8,7Y,0.19323444699146397,1.2268828306734632,-0.42438352205542373,0.4553297594015158,0.44,10000000.0,118534796.14022505,100,2011-01-03,2025-01-01
8,0.1,7Y,0.27238158029844217,1.2752186087784703,-0.5821482643032814,0.46789039322212894,0.69,10000000.0,291214896.97834605,100,2011-01-03,2025-01-01
8,0.1,3Y,0.262583476726582,1.496029044154522,-0.4068023116014431,0.6454817714601465,0.7334494773519163,10000000.0,261351843.6097151,1148,2011-01-03,2025-01-01
8,0.1,3Q,0.23716364620379382,1.5887932415560546,-0.48971611571762075,0.4842880162443882,0.5756424176619617,10000000.0,196607699.02220348,5526,2011-01-03,2025-01-01
8,0.1,4Q,0.24246615511775804,1.5278689610157927,-0.4823410468928443,0.5026861318970925,0.6103992114342041,10000000.0,208735702.20985615,4058,2011-01-03,2025-01-01
8,0.1,1Q,0.23888230948184552,1.5795951988001786,-0.4969193318691326,0.48072653680689753,0.5449221927018381,10000000.0,200465050.45392627,18443,2011-01-03,2025-01-01
8,0.1,2Q,0.2436959278388049,1.6481594461982583,-0.495823730533691,0.4914971043771893,0.5781660385976932,10000000.0,211645969.6964472,8757,2011-01-03,2025-01-01
8,0.1,2Y,0.26875946653460026,1.4795886217124086,-0.5031081278630682,0.5341982203232244,0.7119101123595506,10000000.0,279824401.4524247,2225,2011-01-03,2025-01-01
8,0.1,5Y,0.2997144452709981,1.609243899764757,-0.42490395064847464,0.7053698719759692,0.707641196013289,10000000.0,392106185.2469615,602,2011-01-03,2025-01-01
8,0.2,1Q,0.21737146139709473,1.512440659035424,-0.5147825277445323,0.42225881742623605,0.5236215203426124,10000000.0,156881891.44231707,14944,2011-01-03,2025-01-01
8,0.2,2Q,0.22377543490924823,1.606794345571513,-0.4977272325425087,0.4495945173948997,0.54292656587473,10000000.0,168835615.86907205,7408,2011-01-03,2025-01-01
8,0.2,3Q,0.2022737613062242,1.3993917862661558,-0.536634612222014,0.3769301433403264,0.5459825750242013,10000000.0,131740288.768053,4132,2011-01-03,2025-01-01
8,0.2,7Y,0.27763221473878663,1.2438342214798797,-0.6339842345523663,0.4379165909934856,0.67,10000000.0,308492753.8686089,100,2011-01-03,2025-01-01
8,0.2,4Q,0.22068740234830875,1.4357008724922733,-0.47081335645887645,0.46873649466566236,0.5769230769230769,10000000.0,162969679.53520486,3250,2011-01-03,2025-01-01
8,0.2,5Y,0.2791813999655548,1.5040733457798097,-0.45518448316763005,0.6133368124122569,0.7165532879818595,10000000.0,313769522.02365226,441,2011-01-03,2025-01-01
8,0.3,3Q,0.1829082144345977,1.2975172374315953,-0.52398364362003,0.34907237403622987,0.5117342273697043,10000000.0,104957885.71563174,3281,2011-01-03,2025-01-01
8,0.3,4Q,0.19582147916876091,1.330981915075054,-0.46680600830082153,0.41949219951464,0.5389294403892944,10000000.0,122182762.49719691,2466,2011-01-03,2025-01-01
8,0.3,1Q,0.19681859962330694,1.3442811486642434,-0.5134715644665149,0.3833096382421818,0.5060091905266879,10000000.0,123616423.30404766,11316,2011-01-03,2025-01-01
8,0.3,2Q,0.2024123488992382,1.4341937349401734,-0.49878151697642004,0.40581365188960533,0.5148958153952127,10000000.0,131952987.81340636,5807,2011-01-03,2025-01-01
8,0.2,3Y,0.2416029429945903,1.3963610124939585,-0.4288223715861733,0.5634103045998368,0.70083523158694,10000000.0,206715146.99092233,1317,2011-01-03,2025-01-01
8,0.2,2Y,0.24359092439957242,1.423991959328239,-0.5371922884595384,0.4534520126826426,0.6443556443556444,10000000.0,211396014.77578706,2002,2011-01-03,2025-01-01
8,0.3,2Y,0.21118014521672568,1.3519266778822001,-0.5621326676339882,0.3756766994268118,0.6020334059549746,10000000.0,146076609.56166932,1377,2011-01-03,2025-01-01
8,0.3,5Y,0.23139905790044457,1.4810367258797794,-0.24426273109281638,0.9473367339551944,0.7220447284345048,10000000.0,184167159.65635765,313,2011-01-03,2025-01-01
8,0.4,1Q,0.166215403119234,1.3566012311189575,-0.4769814546057015,0.3484735129935745,0.4788714248904921,10000000.0,86025772.09717593,7762,2011-01-03,2025-01-01
8,0.4,4Q,0.17224697235734854,1.1731268876487382,-0.4708630097102299,0.36581122068465244,0.5249283667621777,10000000.0,92466459.74336378,1745,2011-01-03,2025-01-01
8,0.4,3Q,0.16220818595587994,1.1435411915619649,-0.5026062871432355,0.3227340964591892,0.48025210084033615,10000000.0,81979811.26522546,2380,2011-01-03,2025-01-01
8,0.3,7Y,0.2685248159302467,1.2183955618580098,-0.6305447610441349,0.42586162397985783,0.6,10000000.0,279100954.42056,100,2011-01-03,2025-01-01
8,0.4,2Q,0.17077277599786056,1.318960708081497,-0.47024790339516787,0.363154784454942,0.4923578050613881,10000000.0,90852192.2831097,3991,2011-01-03,2025-01-01
